iddata;idsexo;Des_sexo;idciudadvotacion;NombreCiudad;idProvincia;NombreProvincia;idmun;NombreMunicipio;edad
2071978;2;Femenino;2;La Paz;14;Nor Yungas;1;Coroico;28
2083289;1;Masculino;2;La Paz;14;Nor Yungas;1;Coroico;28
2261511;2;Femenino;2;La Paz;14;Nor Yungas;1;Coroico;28
2265506;2;Femenino;2;La Paz;14;Nor Yungas;1;Coroico;27
2265974;1;Masculino;2;La Paz;14;Nor Yungas;1;Coroico;25
2885189;1;Masculino;2;La Paz;14;Nor Yungas;1;Coroico;24
10593581;1;Masculino;2;La Paz;14;Nor Yungas;1;Coroico;38
1597644;2;Femenino;2;La Paz;14;Nor Yungas;1;Coroico;79
2820009;1;Masculino;2;La Paz;14;Nor Yungas;1;Coroico;34
128321;1;Masculino;2;La Paz;6;Larecaja;2;Guanay;27
130368;2;Femenino;2;La Paz;6;Larecaja;2;Guanay;35
712866;1;Masculino;2;La Paz;6;Larecaja;2;Guanay;77
822600;1;Masculino;2;La Paz;6;Larecaja;2;Guanay;35
1792890;2;Femenino;2;La Paz;6;Larecaja;2;Guanay;37
2049528;2;Femenino;2;La Paz;6;Larecaja;2;Guanay;40
2207519;1;Masculino;2;La Paz;6;Larecaja;2;Guanay;25
2219762;1;Masculino;2;La Paz;6;Larecaja;2;Guanay;26
2229886;1;Masculino;2;La Paz;6;Larecaja;2;Guanay;28
2813152;1;Masculino;2;La Paz;6;Larecaja;2;Guanay;53
4813525;1;Masculino;2;La Paz;6;Larecaja;2;Guanay;35
11524987;2;Femenino;2;La Paz;6;Larecaja;2;Guanay;26
11981310;1;Masculino;2;La Paz;6;Larecaja;2;Guanay;28
2908773;2;Femenino;2;La Paz;8;Ingavi;3;Tiahuanacu;28
11988993;2;Femenino;2;La Paz;8;Ingavi;3;Tiahuanacu;55
1485841;2;Femenino;2;La Paz;3;Pacajes;3;Calacoto;87
820217;2;Femenino;2;La Paz;3;Pacajes;4;Comanche;57
1941532;2;Femenino;2;La Paz;3;Pacajes;4;Comanche;38
11979697;2;Femenino;2;La Paz;3;Pacajes;4;Comanche;57
1802884;2;Femenino;2;La Paz;6;Larecaja;1;Sorata;88
732809;1;Masculino;2;La Paz;6;Larecaja;1;Sorata;84
1591270;1;Masculino;2;La Paz;7;Franz Tamayo;1;Apolo;52
1594105;2;Femenino;2;La Paz;7;Franz Tamayo;1;Apolo;49
2868829;2;Femenino;2;La Paz;7;Franz Tamayo;1;Apolo;54
1785940;1;Masculino;2;La Paz;10;Inquisivi;1;Inquisivi;50
2819761;1;Masculino;2;La Paz;10;Inquisivi;1;Inquisivi;53
10398097;1;Masculino;2;La Paz;10;Inquisivi;1;Inquisivi;33
734881;1;Masculino;2;La Paz;5;Muñecas;1;Chuma;103
1793385;1;Masculino;2;La Paz;10;Inquisivi;2;Quime;91
1800571;1;Masculino;2;La Paz;10;Inquisivi;2;Quime;58
1802475;1;Masculino;2;La Paz;10;Inquisivi;2;Quime;96
1811265;2;Femenino;2;La Paz;10;Inquisivi;2;Quime;95
1819453;2;Femenino;2;La Paz;10;Inquisivi;2;Quime;48
2024817;2;Femenino;2;La Paz;10;Inquisivi;2;Quime;32
2252777;2;Femenino;2;La Paz;10;Inquisivi;2;Quime;26
2254713;2;Femenino;2;La Paz;10;Inquisivi;2;Quime;26
2883135;1;Masculino;2;La Paz;10;Inquisivi;2;Quime;26
697181;2;Femenino;2;La Paz;6;Larecaja;3;Tacacoma;52
2253077;2;Femenino;2;La Paz;2;Omasuyos;1;Achacachi;30
11960590;1;Masculino;2;La Paz;2;Omasuyos;1;Achacachi;30
2278120;2;Femenino;2;La Paz;6;Larecaja;7;Mapiri;26
1423980;1;Masculino;2;La Paz;6;Larecaja;8;Teoponte;80
1481738;2;Femenino;2;La Paz;6;Larecaja;8;Teoponte;40
1801239;1;Masculino;2;La Paz;6;Larecaja;8;Teoponte;36
2302922;2;Femenino;2;La Paz;6;Larecaja;8;Teoponte;26
2879470;1;Masculino;2;La Paz;6;Larecaja;8;Teoponte;46
11973047;2;Femenino;2;La Paz;6;Larecaja;8;Teoponte;56
11976430;2;Femenino;2;La Paz;6;Larecaja;8;Teoponte;38
793752;2;Femenino;2;La Paz;11;Sud Yungas;1;Chulumani;56
795815;1;Masculino;2;La Paz;11;Sud Yungas;1;Chulumani;73
1138889;2;Femenino;2;La Paz;11;Sud Yungas;1;Chulumani;92
1782553;1;Masculino;2;La Paz;11;Sud Yungas;1;Chulumani;44
2053063;2;Femenino;2;La Paz;11;Sud Yungas;1;Chulumani;76
2165871;1;Masculino;2;La Paz;11;Sud Yungas;1;Chulumani;32
2170358;2;Femenino;2;La Paz;11;Sud Yungas;1;Chulumani;25
2289552;2;Femenino;2;La Paz;11;Sud Yungas;1;Chulumani;46
2305562;2;Femenino;2;La Paz;11;Sud Yungas;1;Chulumani;27
2307800;1;Masculino;2;La Paz;11;Sud Yungas;1;Chulumani;28
2309742;1;Masculino;2;La Paz;11;Sud Yungas;1;Chulumani;25
2362679;2;Femenino;2;La Paz;11;Sud Yungas;1;Chulumani;38
2726516;2;Femenino;2;La Paz;11;Sud Yungas;1;Chulumani;47
2789411;1;Masculino;2;La Paz;11;Sud Yungas;1;Chulumani;30
2309736;1;Masculino;2;La Paz;11;Sud Yungas;1;Chulumani;44
11979621;1;Masculino;2;La Paz;11;Sud Yungas;1;Chulumani;38
2141894;1;Masculino;2;La Paz;12;Los Andes;3;Batallas;38
786814;1;Masculino;2;La Paz;8;Ingavi;4;Desaguadero;34
792361;1;Masculino;2;La Paz;8;Ingavi;4;Desaguadero;43
805480;2;Femenino;2;La Paz;8;Ingavi;4;Desaguadero;39
1839848;1;Masculino;2;La Paz;8;Ingavi;4;Desaguadero;56
2212236;2;Femenino;2;La Paz;8;Ingavi;4;Desaguadero;53
2220324;2;Femenino;2;La Paz;8;Ingavi;4;Desaguadero;32
2230787;1;Masculino;2;La Paz;8;Ingavi;4;Desaguadero;32
2370518;1;Masculino;2;La Paz;8;Ingavi;4;Desaguadero;39
2860529;1;Masculino;2;La Paz;8;Ingavi;4;Desaguadero;26
10267743;1;Masculino;2;La Paz;8;Ingavi;4;Desaguadero;32
10627914;1;Masculino;2;La Paz;8;Ingavi;4;Desaguadero;40
1956018;2;Femenino;2;La Paz;8;Ingavi;4;Desaguadero;56
2044408;1;Masculino;2;La Paz;11;Sud Yungas;4;Palos Blancos;42
2069744;2;Femenino;2;La Paz;11;Sud Yungas;4;Palos Blancos;27
2168983;1;Masculino;2;La Paz;11;Sud Yungas;4;Palos Blancos;24
2174935;2;Femenino;2;La Paz;11;Sud Yungas;4;Palos Blancos;25
2193016;1;Masculino;2;La Paz;11;Sud Yungas;4;Palos Blancos;25
2196659;1;Masculino;2;La Paz;11;Sud Yungas;4;Palos Blancos;25
2198364;1;Masculino;2;La Paz;11;Sud Yungas;4;Palos Blancos;25
2232173;1;Masculino;2;La Paz;11;Sud Yungas;4;Palos Blancos;25
2285736;1;Masculino;2;La Paz;11;Sud Yungas;4;Palos Blancos;26
2289329;1;Masculino;2;La Paz;11;Sud Yungas;4;Palos Blancos;28
2632319;1;Masculino;2;La Paz;11;Sud Yungas;4;Palos Blancos;33
2881318;2;Femenino;2;La Paz;11;Sud Yungas;4;Palos Blancos;31
10865534;2;Femenino;2;La Paz;11;Sud Yungas;4;Palos Blancos;57
10865548;1;Masculino;2;La Paz;11;Sud Yungas;4;Palos Blancos;45
1427334;2;Femenino;2;La Paz;9;Loayza;2;Sapahaqui;94
766993;1;Masculino;2;La Paz;9;Loayza;5;Cairoma;38
2244873;2;Femenino;2;La Paz;9;Loayza;5;Cairoma;25
2606147;1;Masculino;2;La Paz;9;Loayza;5;Cairoma;45
2311926;1;Masculino;2;La Paz;13;Aroma;5;Patacamaya;37
196543;1;Masculino;2;La Paz;13;Aroma;5;Patacamaya;26
10041592;2;Femenino;2;La Paz;17;Manco Kapac;2;San Pedro de Tiquina;24
1063806;2;Femenino;2;La Paz;5;Muñecas;2;Ayata;97
1127996;2;Femenino;2;La Paz;5;Muñecas;2;Ayata;59
1147969;2;Femenino;2;La Paz;5;Muñecas;2;Ayata;87
2250090;1;Masculino;2;La Paz;5;Muñecas;2;Ayata;24
1143508;1;Masculino;2;La Paz;5;Muñecas;2;Ayata;100
1145879;2;Femenino;2;La Paz;5;Muñecas;2;Ayata;86
1147683;2;Femenino;2;La Paz;5;Muñecas;2;Ayata;85
1152282;2;Femenino;2;La Paz;5;Muñecas;2;Ayata;86
1322181;2;Femenino;2;La Paz;5;Muñecas;2;Ayata;81
1612359;1;Masculino;2;La Paz;5;Muñecas;2;Ayata;45
1632629;2;Femenino;2;La Paz;5;Muñecas;2;Ayata;90
11421690;2;Femenino;2;La Paz;8;Ingavi;1;Viacha;33
1500634;2;Femenino;2;La Paz;10;Inquisivi;4;Colquiri;70
808988;1;Masculino;2;La Paz;10;Inquisivi;6;Villa Libertad Licoma;88
1807827;1;Masculino;2;La Paz;10;Inquisivi;6;Villa Libertad Licoma;34
1067953;1;Masculino;2;La Paz;9;Loayza;5;Cairoma;102
1493153;1;Masculino;2;La Paz;9;Loayza;5;Cairoma;86
2044072;2;Femenino;2;La Paz;9;Loayza;5;Cairoma;45
95882;2;Femenino;2;La Paz;2;Omasuyos;1;Achacachi;23
99515;2;Femenino;2;La Paz;2;Omasuyos;1;Achacachi;24
239460;1;Masculino;2;La Paz;2;Omasuyos;1;Achacachi;28
825132;1;Masculino;2;La Paz;2;Omasuyos;1;Achacachi;33
1762300;2;Femenino;2;La Paz;2;Omasuyos;1;Achacachi;33
2134963;1;Masculino;2;La Paz;2;Omasuyos;1;Achacachi;25
2160424;2;Femenino;2;La Paz;2;Omasuyos;1;Achacachi;29
2218330;1;Masculino;2;La Paz;2;Omasuyos;1;Achacachi;34
2239090;1;Masculino;2;La Paz;2;Omasuyos;1;Achacachi;25
8651437;1;Masculino;2;La Paz;2;Omasuyos;1;Achacachi;25
11293770;2;Femenino;2;La Paz;2;Omasuyos;1;Achacachi;32
